system to first house,18.0565168,-66.0353978,2019-08-05 17:55:02+00:00,0.0001801849723465989,161.75799999999998
system to first house,18.056472,-66.0354698,2019-08-05 17:55:03+00:00,0.0001801849723465989,162.098
system to first house,18.0564154,-66.0355322,2019-08-05 17:55:04+00:00,0.0001801849723465989,162.48800000000003
system to first house,18.056355000000003,-66.0355912,2019-08-05 17:55:05+00:00,0.0001801849723465989,162.96800000000002
system to first house,18.056300399999998,-66.03565080000001,2019-08-05 17:55:06+00:00,0.0001801849723465989,163.518
system to first house,18.056252399999998,-66.0357138,2019-08-05 17:55:07+00:00,0.0001801849723465989,163.998
system to first house,18.056214399999998,-66.03578240000002,2019-08-05 17:55:08+00:00,0.0001801849723465989,164.438
system to first house,18.0561834,-66.03585460000001,2019-08-05 17:55:09+00:00,0.0001801849723465989,164.83800000000002
system to first house,18.056156400000006,-66.0359304,2019-08-05 17:55:10+00:00,0.0001801849723465989,165.298
system to first house,18.056129400000003,-66.0360088,2019-08-05 17:55:11+00:00,0.0001801849723465989,165.748
system to first house,18.056094800000004,-66.03608600000001,2019-08-05 17:55:12+00:00,0.0001801849723465989,166.21800000000002
system to first house,18.0560532,-66.036159,2019-08-05 17:55:13+00:00,0.0001801849723465989,166.558
system to first house,18.056003399999998,-66.03622480000001,2019-08-05 17:55:14+00:00,0.0001801849723465989,166.71800000000002
system to first house,18.055946399999996,-66.0362826,2019-08-05 17:55:15+00:00,0.0001801849723465989,166.698
system to first house,18.055884399999997,-66.03633520000001,2019-08-05 17:55:16+00:00,0.0001801849723465989,166.518
system to first house,18.0558152,-66.0363834,2019-08-05 17:55:17+00:00,0.0001801849723465989,166.08800000000002
system to first house,18.0557402,-66.0364232,2019-08-05 17:55:18+00:00,0.0001801849723465989,165.678
system to first house,18.055661800000003,-66.0364476,2019-08-05 17:55:19+00:00,0.0001801849723465989,165.198
system to first house,18.055579,-66.0364576,2019-08-05 17:55:20+00:00,0.0001801849723465989,164.828
system to first house,18.0554948,-66.0364576,2019-08-05 17:55:21+00:00,0.0001801849723465989,164.348
system to first house,18.055405200000006,-66.0364568,2019-08-05 17:55:22+00:00,0.0001801849723465989,163.77800000000002
system to first house,18.0553158,-66.03644800000001,2019-08-05 17:55:23+00:00,0.0001801849723465989,163.248
system to first house,18.055222600000004,-66.0364342,2019-08-05 17:55:24+00:00,0.0001801849723465989,162.81799999999998
system to first house,18.055132200000006,-66.036408,2019-08-05 17:55:25+00:00,0.0001801849723465989,162.578
system to first house,18.0550424,-66.03637239999999,2019-08-05 17:55:26+00:00,0.0001801849723465989,162.498
system to first house,18.054955399999997,-66.0363294,2019-08-05 17:55:27+00:00,0.0001801849723465989,162.57800000000003
system to first house,18.054871399999996,-66.0362844,2019-08-05 17:55:28+00:00,0.0001801849723465989,162.91799999999998
system to first house,18.054786399999998,-66.0362406,2019-08-05 17:55:29+00:00,0.0001801849723465989,163.17800000000003
system to first house,18.0546998,-66.03620500000001,2019-08-05 17:55:30+00:00,0.0001801849723465989,163.378
system to first house,18.054609,-66.03617320000001,2019-08-05 17:55:31+00:00,0.0001801849723465989,163.348
system to first house,18.054509600000006,-66.0361494,2019-08-05 17:55:32+00:00,0.0001801849723465989,163.15800000000002
system to first house,18.054412600000006,-66.0361226,2019-08-05 17:55:33+00:00,0.0001801849723465989,162.788
system to first house,18.0543186,-66.03609560000001,2019-08-05 17:55:34+00:00,0.0001801849723465989,162.46800000000002
system to first house,18.0542402,-66.03606080000002,2019-08-05 17:55:35+00:00,0.0001801849723465989,162.078
system to first house,18.054172,-66.03602439999999,2019-08-05 17:55:36+00:00,0.0001801849723465989,161.798
system to first house,18.054107199999997,-66.03598840000001,2019-08-05 17:55:37+00:00,0.0001801849723465989,161.418
system to first house,18.054041,-66.03595379999999,2019-08-05 17:55:38+00:00,0.0001801849723465989,161.06799999999998
system to first house,18.053969800000004,-66.0359238,2019-08-05 17:55:39+00:00,0.0001801849723465989,160.65800000000002
system to first house,18.0538948,-66.03590200000001,2019-08-05 17:55:40+00:00,0.0001801849723465989,160.22799999999998
system to first house,18.053818000000003,-66.0358894,2019-08-05 17:55:41+00:00,0.0001801849723465989,159.64800000000002
system to first house,18.0537376,-66.03589099999999,2019-08-05 17:55:42+00:00,0.0001801849723465989,158.868
system to first house,18.053657200000004,-66.03590580000001,2019-08-05 17:55:43+00:00,0.0001801849723465989,158.168
system to first house,18.0535734,-66.0359346,2019-08-05 17:55:44+00:00,0.0001801849723465989,157.378
system to first house,18.053489199999998,-66.03597239999999,2019-08-05 17:55:45+00:00,0.0001801849723465989,156.81799999999998
system to first house,18.0534026,-66.03601900000001,2019-08-05 17:55:46+00:00,0.0001801849723465989,156.21800000000002
system to first house,18.0533154,-66.03607400000001,2019-08-05 17:55:47+00:00,0.0001801849723465989,155.608
system to first house,18.053230000000006,-66.03613820000001,2019-08-05 17:55:48+00:00,0.0001801849723465989,154.918
system to first house,18.053146400000006,-66.03621000000001,2019-08-05 17:55:49+00:00,0.0001801849723465989,154.15800000000002
system to first house,18.053064600000006,-66.03628560000001,2019-08-05 17:55:50+00:00,0.0001801849723465989,153.48800000000003
system to first house,18.0529846,-66.03636420000001,2019-08-05 17:55:51+00:00,0.0001801849723465989,152.90800000000002
system to first house,18.0529042,-66.036443,2019-08-05 17:55:52+00:00,0.0001801849723465989,152.418
system to first house,18.052825,-66.03652100000001,2019-08-05 17:55:53+00:00,0.0001801849723465989,151.878
system to first house,18.052743399999997,-66.036596,2019-08-05 17:55:54+00:00,0.0001801849723465989,150.876
system to first house,18.0526622,-66.036666,2019-08-05 17:55:55+00:00,0.0001801849723465989,150.876
system to first house,18.0525736,-66.03672900000001,2019-08-05 17:55:56+00:00,0.0001801849723465989,150.876
system to first house,18.0524786,-66.0367848,2019-08-05 17:55:57+00:00,0.0001801849723465989,150.876
system to first house,18.052372199999997,-66.0368334,2019-08-05 17:55:58+00:00,0.0001801849723465989,149.21800000000002
system to first house,18.0522544,-66.03687880000001,2019-08-05 17:55:59+00:00,0.0001801849723465989,148.50799999999998
system to first house,18.0521326,-66.03692099999999,2019-08-05 17:56:00+00:00,0.0001801849723465989,147.698
system to first house,18.052004,-66.03696219999999,2019-08-05 17:56:01+00:00,0.0001801849723465989,147.01800000000003
system to first house,18.051876,-66.0370006,2019-08-05 17:56:02+00:00,0.0001801849723465989,146.42800000000003
system to first house,18.051745999999998,-66.037038,2019-08-05 17:56:03+00:00,0.0001801849723465989,145.988
system to first house,18.0516168,-66.0370742,2019-08-05 17:56:04+00:00,0.0001801849723465989,145.56799999999998
system to first house,18.0514892,-66.03711039999999,2019-08-05 17:56:05+00:00,0.0001801849723465989,145.288
system to first house,18.0513642,-66.03714520000001,2019-08-05 17:56:06+00:00,0.0001801849723465989,145.078
system to first house,18.051244600000004,-66.03718040000001,2019-08-05 17:56:07+00:00,0.0001801849723465989,144.998
system to first house,18.051132000000006,-66.0372134,2019-08-05 17:56:08+00:00,0.0001801849723465989,144.848
system to first house,18.0510274,-66.03724360000001,2019-08-05 17:56:09+00:00,0.0001801849723465989,144.71800000000002
system to first house,18.0509276,-66.0372658,2019-08-05 17:56:10+00:00,0.0001801849723465989,144.538
system to first house,18.0508312,-66.0372774,2019-08-05 17:56:11+00:00,0.0001801849723465989,144.318
system to first house,18.050738199999998,-66.0372814,2019-08-05 17:56:12+00:00,0.0001801849723465989,144.12800000000001
system to first house,18.0506476,-66.03727679999999,2019-08-05 17:56:13+00:00,0.0001801849723465989,143.95800000000003
system to first house,18.0505592,-66.0372706,2019-08-05 17:56:14+00:00,0.0001801849723465989,143.89800000000002
