name,lat,long,time,dist,elev
community side trails,18.035120000000003,-66.0308684,2019-08-05 18:18:50+00:00,4.23359949179896e-05,192.702
community side trails,18.035142,-66.03082959999999,2019-08-05 18:18:53+00:00,4.23359949179896e-05,192.74200000000002
community side trails,18.035154199999997,-66.0308186,2019-08-05 18:18:58+00:00,4.23359949179896e-05,193.252
community side trails,18.0351548,-66.03082459999999,2019-08-05 18:19:16+00:00,4.23359949179896e-05,194.01199999999997
community side trails,18.0351388,-66.030856,2019-08-05 18:19:28+00:00,4.23359949179896e-05,194.572
community side trails,18.035121200000006,-66.0308884,2019-08-05 18:19:36+00:00,4.23359949179896e-05,194.542
community side trails,18.0350992,-66.0309216,2019-08-05 18:19:43+00:00,4.23359949179896e-05,194.34199999999998
community side trails,18.035081800000004,-66.0309556,2019-08-05 18:19:46+00:00,4.23359949179896e-05,194.352
community side trails,18.035055600000003,-66.03099320000001,2019-08-05 18:19:48+00:00,4.23359949179896e-05,194.80200000000002
community side trails,18.0350258,-66.03102240000001,2019-08-05 18:19:50+00:00,4.23359949179896e-05,195.05200000000002
community side trails,18.0349876,-66.0310494,2019-08-05 18:19:51+00:00,4.23359949179896e-05,195.122
community side trails,18.0349506,-66.0310692,2019-08-05 18:19:52+00:00,4.23359949179896e-05,194.642
community side trails,18.0348874,-66.03109520000001,2019-08-05 18:19:53+00:00,4.23359949179896e-05,193.66200000000003
community side trails,18.0348372,-66.03110760000001,2019-08-05 18:19:56+00:00,4.23359949179896e-05,192.93200000000002
community side trails,18.034771,-66.0311032,2019-08-05 18:19:57+00:00,4.23359949179896e-05,191.74200000000002
community side trails,18.034757400000004,-66.03107299999999,2019-08-05 18:19:59+00:00,4.23359949179896e-05,191.392
community side trails,18.034763400000006,-66.03102120000001,2019-08-05 18:20:01+00:00,4.23359949179896e-05,190.43200000000002
community side trails,18.034791199999997,-66.0309756,2019-08-05 18:20:03+00:00,4.23359949179896e-05,189.68200000000002
community side trails,18.034823000000006,-66.03092720000001,2019-08-05 18:20:04+00:00,4.23359949179896e-05,188.47199999999998
community side trails,18.0348424,-66.0308852,2019-08-05 18:20:05+00:00,4.23359949179896e-05,187.642
community side trails,18.0348604,-66.0308414,2019-08-05 18:20:06+00:00,4.23359949179896e-05,187.05200000000002
community side trails,18.034873,-66.0307926,2019-08-05 18:20:07+00:00,4.23359949179896e-05,186.642
community side trails,18.0348854,-66.030743,2019-08-05 18:20:08+00:00,4.23359949179896e-05,186.462
community side trails,18.034896399999997,-66.03068979999999,2019-08-05 18:20:09+00:00,4.23359949179896e-05,186.18200000000002
community side trails,18.0349092,-66.03063600000002,2019-08-05 18:20:10+00:00,4.23359949179896e-05,185.942
community side trails,18.0349238,-66.03058060000001,2019-08-05 18:20:11+00:00,4.23359949179896e-05,185.54199999999997
community side trails,18.034940399999996,-66.0305246,2019-08-05 18:20:12+00:00,4.23359949179896e-05,185.202
community side trails,18.0349568,-66.0304668,2019-08-05 18:20:13+00:00,4.23359949179896e-05,184.642
community side trails,18.034973800000003,-66.03040920000001,2019-08-05 18:20:14+00:00,4.23359949179896e-05,184.002
community side trails,18.034990399999998,-66.0303526,2019-08-05 18:20:15+00:00,4.23359949179896e-05,183.312
community side trails,18.035007600000004,-66.03029839999999,2019-08-05 18:20:16+00:00,4.23359949179896e-05,182.61200000000002
community side trails,18.0350254,-66.0302476,2019-08-05 18:20:17+00:00,4.23359949179896e-05,181.93200000000002
community side trails,18.035043800000004,-66.03019920000001,2019-08-05 18:20:18+00:00,4.23359949179896e-05,181.292
community side trails,18.035065000000003,-66.03015500000001,2019-08-05 18:20:19+00:00,4.23359949179896e-05,180.61200000000002
community side trails,18.0350872,-66.03011380000001,2019-08-05 18:20:20+00:00,4.23359949179896e-05,180.012
community side trails,18.035107399999998,-66.0300754,2019-08-05 18:20:21+00:00,4.23359949179896e-05,179.49200000000002
community side trails,18.0351126,-66.03002760000001,2019-08-05 18:20:22+00:00,4.23359949179896e-05,178.892
community side trails,18.0350988,-66.02998539999999,2019-08-05 18:20:24+00:00,4.23359949179896e-05,178.172
community side trails,18.035066,-66.02994360000001,2019-08-05 18:20:26+00:00,4.23359949179896e-05,177.302
community side trails,18.0350182,-66.02991540000001,2019-08-05 18:20:28+00:00,4.23359949179896e-05,176.432
community side trails,18.0349664,-66.029891,2019-08-05 18:20:30+00:00,4.23359949179896e-05,175.642
community side trails,18.0349128,-66.02986560000001,2019-08-05 18:20:32+00:00,4.23359949179896e-05,175.242
community side trails,18.034860199999997,-66.0298412,2019-08-05 18:20:34+00:00,4.23359949179896e-05,174.72199999999998
community side trails,18.0348108,-66.0298252,2019-08-05 18:20:36+00:00,4.23359949179896e-05,174.302
community side trails,18.0347626,-66.02982880000002,2019-08-05 18:20:38+00:00,4.23359949179896e-05,174.072
community side trails,18.0347168,-66.02985279999999,2019-08-05 18:20:40+00:00,4.23359949179896e-05,173.812
community side trails,18.034672200000006,-66.0298894,2019-08-05 18:20:42+00:00,4.23359949179896e-05,173.97199999999998
community side trails,18.0346268,-66.02992859999999,2019-08-05 18:20:44+00:00,4.23359949179896e-05,173.762
community side trails,18.034575600000004,-66.0299574,2019-08-05 18:20:46+00:00,4.23359949179896e-05,173.47199999999998
community side trails,18.034529400000004,-66.02997140000001,2019-08-05 18:20:48+00:00,4.23359949179896e-05,173.022
community side trails,18.034485000000004,-66.02997140000001,2019-08-05 18:20:49+00:00,4.23359949179896e-05,172.702
community side trails,18.034443600000003,-66.0299512,2019-08-05 18:20:50+00:00,4.23359949179896e-05,173.03199999999998
community side trails,18.0344022,-66.0299198,2019-08-05 18:20:52+00:00,4.23359949179896e-05,173.442
community side trails,18.0343574,-66.02987920000001,2019-08-05 18:20:54+00:00,4.23359949179896e-05,174.03199999999998
community side trails,18.034315,-66.0298368,2019-08-05 18:20:56+00:00,4.23359949179896e-05,174.03199999999998
community side trails,18.034275,-66.029798,2019-08-05 18:20:58+00:00,4.23359949179896e-05,174.202
community side trails,18.0342314,-66.02976860000001,2019-08-05 18:21:00+00:00,4.23359949179896e-05,174.312
community side trails,18.0341852,-66.02975140000001,2019-08-05 18:21:02+00:00,4.23359949179896e-05,174.712
community side trails,18.034138600000002,-66.02974540000001,2019-08-05 18:21:04+00:00,4.23359949179896e-05,175.002
community side trails,18.034090600000003,-66.0297472,2019-08-05 18:21:06+00:00,4.23359949179896e-05,175.352
community side trails,18.0340422,-66.0297544,2019-08-05 18:21:08+00:00,4.23359949179896e-05,175.832
community side trails,18.033986,-66.02976020000001,2019-08-05 18:21:10+00:00,4.23359949179896e-05,176.322
community side trails,18.033922200000006,-66.0297628,2019-08-05 18:21:12+00:00,4.23359949179896e-05,176.78199999999998
community side trails,18.033865,-66.02976000000001,2019-08-05 18:21:14+00:00,4.23359949179896e-05,176.992
community side trails,18.0338078,-66.029753,2019-08-05 18:21:15+00:00,4.23359949179896e-05,177.102
community side trails,18.033761,-66.029748,2019-08-05 18:21:16+00:00,4.23359949179896e-05,177.042
community side trails,18.033710600000006,-66.02974379999999,2019-08-05 18:21:17+00:00,4.23359949179896e-05,176.852
community side trails,18.033658399999997,-66.02973960000001,2019-08-05 18:21:18+00:00,4.23359949179896e-05,176.592
community side trails,18.033605400000006,-66.0297384,2019-08-05 18:21:19+00:00,4.23359949179896e-05,176.262
community side trails,18.0335506,-66.02974040000001,2019-08-05 18:21:20+00:00,4.23359949179896e-05,175.89200000000002
community side trails,18.0334956,-66.0297468,2019-08-05 18:21:21+00:00,4.23359949179896e-05,175.532
community side trails,18.0334396,-66.0297568,2019-08-05 18:21:22+00:00,4.23359949179896e-05,175.182
community side trails,18.033382999999997,-66.02976720000001,2019-08-05 18:21:23+00:00,4.23359949179896e-05,174.882
community side trails,18.0333268,-66.02977879999999,2019-08-05 18:21:24+00:00,4.23359949179896e-05,174.59199999999998
community side trails,18.033271799999998,-66.0297892,2019-08-05 18:21:25+00:00,4.23359949179896e-05,174.312
community side trails,18.033218400000006,-66.0298,2019-08-05 18:21:26+00:00,4.23359949179896e-05,174.052
community side trails,18.0331648,-66.02980840000001,2019-08-05 18:21:27+00:00,4.23359949179896e-05,173.752
community side trails,18.0331138,-66.0298172,2019-08-05 18:21:28+00:00,4.23359949179896e-05,173.542
community side trails,18.033061000000004,-66.02982259999999,2019-08-05 18:21:29+00:00,4.23359949179896e-05,173.252
community side trails,18.0330104,-66.029826,2019-08-05 18:21:30+00:00,4.23359949179896e-05,173.09199999999998
community side trails,18.032958800000007,-66.02982639999999,2019-08-05 18:21:31+00:00,4.23359949179896e-05,172.892
community side trails,18.032908000000006,-66.02982180000001,2019-08-05 18:21:32+00:00,4.23359949179896e-05,172.662
community side trails,18.032856,-66.02981319999999,2019-08-05 18:21:33+00:00,4.23359949179896e-05,172.162
community side trails,18.032805000000003,-66.0298004,2019-08-05 18:21:34+00:00,4.23359949179896e-05,171.742
community side trails,18.032753000000003,-66.02978420000001,2019-08-05 18:21:35+00:00,4.23359949179896e-05,171.102
community side trails,18.032703,-66.02976480000001,2019-08-05 18:21:36+00:00,4.23359949179896e-05,170.682
community side trails,18.032654200000003,-66.02974300000001,2019-08-05 18:21:37+00:00,4.23359949179896e-05,170.03199999999998
community side trails,18.032608399999997,-66.02971600000001,2019-08-05 18:21:38+00:00,4.23359949179896e-05,169.402
community side trails,18.032567400000005,-66.029686,2019-08-05 18:21:39+00:00,4.23359949179896e-05,168.732
community side trails,18.032532000000003,-66.0296522,2019-08-05 18:21:40+00:00,4.23359949179896e-05,167.932
community side trails,18.0325032,-66.0296136,2019-08-05 18:21:41+00:00,4.23359949179896e-05,167.142
community side trails,18.032478,-66.0295722,2019-08-05 18:21:42+00:00,4.23359949179896e-05,166.292
community side trails,18.0324556,-66.02952920000001,2019-08-05 18:21:43+00:00,4.23359949179896e-05,165.462
community side trails,18.0324322,-66.0294864,2019-08-05 18:21:44+00:00,4.23359949179896e-05,164.742
community side trails,18.032408,-66.0294466,2019-08-05 18:21:45+00:00,4.23359949179896e-05,164.122
community side trails,18.032381,-66.02940960000001,2019-08-05 18:21:46+00:00,4.23359949179896e-05,163.522
community side trails,18.0323518,-66.0293774,2019-08-05 18:21:47+00:00,4.23359949179896e-05,162.912
community side trails,18.032320400000003,-66.02934880000001,2019-08-05 18:21:48+00:00,4.23359949179896e-05,162.272
community side trails,18.0322776,-66.0293182,2019-08-05 18:21:49+00:00,4.23359949179896e-05,161.812
community side trails,18.032235600000003,-66.02928960000001,2019-08-05 18:21:51+00:00,4.23359949179896e-05,161.452
community side trails,18.0321896,-66.0292652,2019-08-05 18:21:53+00:00,4.23359949179896e-05,161.152
community side trails,18.032149800000003,-66.02924920000001,2019-08-05 18:21:54+00:00,4.23359949179896e-05,160.802
community side trails,18.032103399999997,-66.0292426,2019-08-05 18:21:55+00:00,4.23359949179896e-05,160.022
community side trails,18.0320494,-66.0292412,2019-08-05 18:21:57+00:00,4.23359949179896e-05,159.28199999999998
community side trails,18.0319906,-66.02924780000001,2019-08-05 18:21:59+00:00,4.23359949179896e-05,158.302
community side trails,18.0319366,-66.02925920000001,2019-08-05 18:22:01+00:00,4.23359949179896e-05,157.472
community side trails,18.031891199999997,-66.0292702,2019-08-05 18:22:04+00:00,4.23359949179896e-05,157.122
community side trails,18.031844,-66.0292788,2019-08-05 18:22:06+00:00,4.23359949179896e-05,156.652
community side trails,18.031789,-66.02927500000001,2019-08-05 18:22:08+00:00,4.23359949179896e-05,156.272
community side trails,18.031739399999996,-66.02926880000001,2019-08-05 18:22:10+00:00,4.23359949179896e-05,155.78199999999998
community side trails,18.0316782,-66.02924540000001,2019-08-05 18:22:11+00:00,4.23359949179896e-05,154.86200000000002
community side trails,18.0316378,-66.02922760000001,2019-08-05 18:22:13+00:00,4.23359949179896e-05,154.122
community side trails,18.0315906,-66.0292022,2019-08-05 18:22:14+00:00,4.23359949179896e-05,153.202
community side trails,18.031546,-66.0291902,2019-08-05 18:22:15+00:00,4.23359949179896e-05,152.132
community side trails,18.031502,-66.02918199999999,2019-08-05 18:22:17+00:00,4.23359949179896e-05,151.03199999999998
community side trails,18.0314578,-66.02918460000001,2019-08-05 18:22:19+00:00,4.23359949179896e-05,149.462
community side trails,18.0314262,-66.029189,2019-08-05 18:22:21+00:00,4.23359949179896e-05,149.302
community side trails,18.031400199999997,-66.02920019999999,2019-08-05 18:22:23+00:00,4.23359949179896e-05,149.602
community side trails,18.031377600000006,-66.0292144,2019-08-05 18:22:27+00:00,4.23359949179896e-05,151.162
community side trails,18.031353399999997,-66.02924039999999,2019-08-05 18:22:30+00:00,4.23359949179896e-05,152.09199999999998
community side trails,18.031333399999998,-66.029273,2019-08-05 18:22:32+00:00,4.23359949179896e-05,152.632
community side trails,18.0313146,-66.0293132,2019-08-05 18:22:34+00:00,4.23359949179896e-05,152.752
community side trails,18.0313,-66.0293542,2019-08-05 18:22:36+00:00,4.23359949179896e-05,152.872
community side trails,18.0312808,-66.0294068,2019-08-05 18:22:38+00:00,4.23359949179896e-05,153.222
community side trails,18.0312698,-66.02945700000001,2019-08-05 18:22:40+00:00,4.23359949179896e-05,153.632
community side trails,18.0312572,-66.02951420000001,2019-08-05 18:22:41+00:00,4.23359949179896e-05,154.042
community side trails,18.0312558,-66.02956760000001,2019-08-05 18:22:42+00:00,4.23359949179896e-05,154.272
community side trails,18.031257399999998,-66.02962339999999,2019-08-05 18:22:43+00:00,4.23359949179896e-05,154.36200000000002
community side trails,18.0312646,-66.0296794,2019-08-05 18:22:44+00:00,4.23359949179896e-05,154.43200000000002
community side trails,18.0312754,-66.0297334,2019-08-05 18:22:45+00:00,4.23359949179896e-05,154.49200000000002
community side trails,18.0312888,-66.02978300000001,2019-08-05 18:22:46+00:00,4.23359949179896e-05,154.542
community side trails,18.031303,-66.02982840000001,2019-08-05 18:22:47+00:00,4.23359949179896e-05,154.582
community side trails,18.0313192,-66.02987420000001,2019-08-05 18:22:48+00:00,4.23359949179896e-05,154.652
community side trails,18.0313396,-66.02992040000001,2019-08-05 18:22:50+00:00,4.23359949179896e-05,154.722
community side trails,18.0313654,-66.02996800000001,2019-08-05 18:22:56+00:00,4.23359949179896e-05,154.99200000000002
community side trails,18.0313924,-66.0300122,2019-08-05 18:22:58+00:00,4.23359949179896e-05,155.05200000000002
community side trails,18.031419600000003,-66.030051,2019-08-05 18:23:03+00:00,4.23359949179896e-05,155.24200000000002
community side trails,18.0314426,-66.0300848,2019-08-05 18:23:06+00:00,4.23359949179896e-05,155.21200000000002
community side trails,18.0314666,-66.03012000000001,2019-08-05 18:23:07+00:00,4.23359949179896e-05,155.24200000000002
community side trails,18.0314946,-66.03015760000001,2019-08-05 18:23:08+00:00,4.23359949179896e-05,155.36200000000002
community side trails,18.0315236,-66.0302044,2019-08-05 18:23:09+00:00,4.23359949179896e-05,155.53199999999998
community side trails,18.0315534,-66.0302562,2019-08-05 18:23:10+00:00,4.23359949179896e-05,155.772
community side trails,18.0315812,-66.030311,2019-08-05 18:23:11+00:00,4.23359949179896e-05,155.93200000000002
community side trails,18.031606,-66.03036759999999,2019-08-05 18:23:12+00:00,4.23359949179896e-05,156.052
community side trails,18.031633399999997,-66.03042140000001,2019-08-05 18:23:13+00:00,4.23359949179896e-05,156.252
community side trails,18.031660400000003,-66.0304764,2019-08-05 18:23:14+00:00,4.23359949179896e-05,156.422
community side trails,18.0316892,-66.03052840000001,2019-08-05 18:23:15+00:00,4.23359949179896e-05,156.662
community side trails,18.0317168,-66.0305792,2019-08-05 18:23:16+00:00,4.23359949179896e-05,156.822
community side trails,18.0317438,-66.03062879999999,2019-08-05 18:23:17+00:00,4.23359949179896e-05,157.132
community side trails,18.031769600000004,-66.0306772,2019-08-05 18:23:18+00:00,4.23359949179896e-05,157.422
community side trails,18.0317956,-66.03072639999999,2019-08-05 18:23:19+00:00,4.23359949179896e-05,157.802
community side trails,18.031821,-66.0307746,2019-08-05 18:23:20+00:00,4.23359949179896e-05,158.042
community side trails,18.031845600000004,-66.03082060000001,2019-08-05 18:23:21+00:00,4.23359949179896e-05,158.232
community side trails,18.0318676,-66.0308622,2019-08-05 18:23:22+00:00,4.23359949179896e-05,158.34199999999998
community side trails,18.031874800000004,-66.030872,2019-08-05 18:23:24+00:00,4.23359949179896e-05,158.062
community side trails,18.0318782,-66.0308914,2019-08-05 18:23:42+00:00,4.23359949179896e-05,158.43200000000002
community side trails,18.0318818,-66.03091560000001,2019-08-05 18:24:03+00:00,4.23359949179896e-05,158.59199999999998
community side trails,18.0318968,-66.030968,2019-08-05 18:24:05+00:00,4.23359949179896e-05,159.372
community side trails,18.0319242,-66.03103680000001,2019-08-05 18:24:06+00:00,4.23359949179896e-05,159.912
community side trails,18.031954199999998,-66.03109640000001,2019-08-05 18:24:07+00:00,4.23359949179896e-05,160.462
community side trails,18.0319868,-66.0311556,2019-08-05 18:24:08+00:00,4.23359949179896e-05,161.072
community side trails,18.0320258,-66.03121139999999,2019-08-05 18:24:09+00:00,4.23359949179896e-05,161.682
community side trails,18.0320712,-66.03126639999999,2019-08-05 18:24:10+00:00,4.23359949179896e-05,162.34199999999998
community side trails,18.0321242,-66.03132160000001,2019-08-05 18:24:11+00:00,4.23359949179896e-05,163.022
community side trails,18.0321806,-66.03137679999999,2019-08-05 18:24:12+00:00,4.23359949179896e-05,163.72199999999998
community side trails,18.0322372,-66.03143220000001,2019-08-05 18:24:13+00:00,4.23359949179896e-05,164.382
community side trails,18.0322882,-66.03148480000002,2019-08-05 18:24:14+00:00,4.23359949179896e-05,164.932
community side trails,18.0323348,-66.0315336,2019-08-05 18:24:15+00:00,4.23359949179896e-05,165.422
community side trails,18.032376,-66.0315796,2019-08-05 18:24:16+00:00,4.23359949179896e-05,165.752
community side trails,18.0324176,-66.0316226,2019-08-05 18:24:17+00:00,4.23359949179896e-05,166.072
community side trails,18.032460800000006,-66.0316662,2019-08-05 18:24:18+00:00,4.23359949179896e-05,166.362
community side trails,18.032506400000006,-66.03170920000001,2019-08-05 18:24:19+00:00,4.23359949179896e-05,166.732
community side trails,18.032553399999998,-66.03175060000001,2019-08-05 18:24:20+00:00,4.23359949179896e-05,167.09199999999998
community side trails,18.0326034,-66.0317872,2019-08-05 18:24:21+00:00,4.23359949179896e-05,167.482
community side trails,18.0326546,-66.031816,2019-08-05 18:24:22+00:00,4.23359949179896e-05,167.84199999999998
community side trails,18.0327056,-66.03183920000001,2019-08-05 18:24:23+00:00,4.23359949179896e-05,168.312
community side trails,18.0327514,-66.031858,2019-08-05 18:24:24+00:00,4.23359949179896e-05,168.792
community side trails,18.0327906,-66.03187640000002,2019-08-05 18:24:25+00:00,4.23359949179896e-05,169.262
community side trails,18.0328306,-66.03190740000001,2019-08-05 18:24:26+00:00,4.23359949179896e-05,169.602
community side trails,18.0328674,-66.03194820000002,2019-08-05 18:24:28+00:00,4.23359949179896e-05,169.712
community side trails,18.032907199999997,-66.03200179999999,2019-08-05 18:24:30+00:00,4.23359949179896e-05,169.772
community side trails,18.0329438,-66.03205679999999,2019-08-05 18:24:32+00:00,4.23359949179896e-05,169.742
community side trails,18.032980399999996,-66.03210720000001,2019-08-05 18:24:34+00:00,4.23359949179896e-05,169.702
community side trails,18.0330148,-66.032149,2019-08-05 18:24:36+00:00,4.23359949179896e-05,169.55200000000002
community side trails,18.0330492,-66.03218740000001,2019-08-05 18:24:38+00:00,4.23359949179896e-05,169.572
community side trails,18.0330806,-66.0322206,2019-08-05 18:24:41+00:00,4.23359949179896e-05,169.482
community side trails,18.033117,-66.0322568,2019-08-05 18:24:44+00:00,4.23359949179896e-05,169.542
community side trails,18.0331514,-66.0322922,2019-08-05 18:24:47+00:00,4.23359949179896e-05,169.452
community side trails,18.0331908,-66.03233279999999,2019-08-05 18:24:49+00:00,4.23359949179896e-05,169.28199999999998
community side trails,18.033230800000002,-66.0323774,2019-08-05 18:24:51+00:00,4.23359949179896e-05,168.892
community side trails,18.033276200000003,-66.032426,2019-08-05 18:24:53+00:00,4.23359949179896e-05,168.552
community side trails,18.033319,-66.03246879999999,2019-08-05 18:24:55+00:00,4.23359949179896e-05,168.03199999999998
community side trails,18.033358,-66.032504,2019-08-05 18:24:57+00:00,4.23359949179896e-05,168.152
community side trails,18.03339,-66.032533,2019-08-05 18:25:03+00:00,4.23359949179896e-05,168.03199999999998
community side trails,18.0334152,-66.0325626,2019-08-05 18:25:09+00:00,4.23359949179896e-05,168.242
community side trails,18.0334468,-66.0325826,2019-08-05 18:25:18+00:00,4.23359949179896e-05,167.872
community side trails,18.033447199999998,-66.0325996,2019-08-05 18:27:02+00:00,4.23359949179896e-05,167.682
community side trails,18.033444600000006,-66.03258539999999,2019-08-05 18:27:11+00:00,4.23359949179896e-05,167.402
community side trails,18.033407399999998,-66.03256780000001,2019-08-05 18:27:19+00:00,4.23359949179896e-05,167.362
community side trails,18.0333758,-66.03253500000001,2019-08-05 18:27:21+00:00,4.23359949179896e-05,167.34199999999998
community side trails,18.0333406,-66.03250720000001,2019-08-05 18:27:22+00:00,4.23359949179896e-05,167.372
community side trails,18.033310399999998,-66.03247979999999,2019-08-05 18:27:23+00:00,4.23359949179896e-05,167.61200000000002
community side trails,18.0332804,-66.03245100000001,2019-08-05 18:27:24+00:00,4.23359949179896e-05,167.772
community side trails,18.0332526,-66.032421,2019-08-05 18:27:25+00:00,4.23359949179896e-05,168.012
community side trails,18.0332168,-66.0323818,2019-08-05 18:27:26+00:00,4.23359949179896e-05,168.072
community side trails,18.0331804,-66.032342,2019-08-05 18:27:28+00:00,4.23359949179896e-05,168.162
community side trails,18.0331388,-66.03230020000001,2019-08-05 18:27:30+00:00,4.23359949179896e-05,168.192
community side trails,18.0330986,-66.0322594,2019-08-05 18:27:32+00:00,4.23359949179896e-05,168.28199999999998
community side trails,18.0330656,-66.0322266,2019-08-05 18:27:34+00:00,4.23359949179896e-05,168.172
community side trails,18.0330306,-66.03218900000002,2019-08-05 18:27:35+00:00,4.23359949179896e-05,168.03199999999998
community side trails,18.0330004,-66.0321548,2019-08-05 18:27:36+00:00,4.23359949179896e-05,167.952
community side trails,18.032968800000006,-66.0321172,2019-08-05 18:27:37+00:00,4.23359949179896e-05,167.952
community side trails,18.032937200000006,-66.0320768,2019-08-05 18:27:38+00:00,4.23359949179896e-05,167.952
community side trails,18.032906399999998,-66.03203620000001,2019-08-05 18:27:39+00:00,4.23359949179896e-05,167.942
community side trails,18.0328758,-66.0319934,2019-08-05 18:27:40+00:00,4.23359949179896e-05,167.412
community side trails,18.0328456,-66.0319542,2019-08-05 18:27:41+00:00,4.23359949179896e-05,167.172
community side trails,18.0328116,-66.03191860000001,2019-08-05 18:27:42+00:00,4.23359949179896e-05,166.692
community side trails,18.0327718,-66.0318896,2019-08-05 18:27:43+00:00,4.23359949179896e-05,166.272
community side trails,18.032725199999998,-66.0318646,2019-08-05 18:27:44+00:00,4.23359949179896e-05,165.672
community side trails,18.0326738,-66.03184060000001,2019-08-05 18:27:45+00:00,4.23359949179896e-05,164.882
community side trails,18.0326222,-66.0318128,2019-08-05 18:27:46+00:00,4.23359949179896e-05,164.22199999999998
community side trails,18.0325704,-66.03178020000001,2019-08-05 18:27:47+00:00,4.23359949179896e-05,163.59199999999998
community side trails,18.032522399999998,-66.0317422,2019-08-05 18:27:48+00:00,4.23359949179896e-05,163.11200000000002
community side trails,18.0324772,-66.03170060000001,2019-08-05 18:27:49+00:00,4.23359949179896e-05,162.622
community side trails,18.0324354,-66.0316584,2019-08-05 18:27:50+00:00,4.23359949179896e-05,162.292
community side trails,18.0323962,-66.0316168,2019-08-05 18:27:51+00:00,4.23359949179896e-05,162.062
community side trails,18.0323576,-66.031576,2019-08-05 18:27:52+00:00,4.23359949179896e-05,161.822
community side trails,18.0323196,-66.031536,2019-08-05 18:27:53+00:00,4.23359949179896e-05,161.652
community side trails,18.0322794,-66.03149880000001,2019-08-05 18:27:54+00:00,4.23359949179896e-05,161.262
community side trails,18.0322364,-66.03146219999999,2019-08-05 18:27:55+00:00,4.23359949179896e-05,160.882
community side trails,18.0321898,-66.03142679999999,2019-08-05 18:27:56+00:00,4.23359949179896e-05,160.352
community side trails,18.0321406,-66.03138919999999,2019-08-05 18:27:57+00:00,4.23359949179896e-05,159.872
community side trails,18.0320916,-66.03134800000001,2019-08-05 18:27:58+00:00,4.23359949179896e-05,159.242
community side trails,18.032043800000004,-66.03130300000001,2019-08-05 18:27:59+00:00,4.23359949179896e-05,158.772
community side trails,18.032000000000004,-66.0312514,2019-08-05 18:28:00+00:00,4.23359949179896e-05,158.102
community side trails,18.0319588,-66.0311992,2019-08-05 18:28:01+00:00,4.23359949179896e-05,157.632
community side trails,18.0319196,-66.0311458,2019-08-05 18:28:02+00:00,4.23359949179896e-05,156.702
community side trails,18.0318822,-66.0310912,2019-08-05 18:28:03+00:00,4.23359949179896e-05,155.772
community side trails,18.031845399999998,-66.03103460000001,2019-08-05 18:28:04+00:00,4.23359949179896e-05,154.512
community side trails,18.0318132,-66.0309718,2019-08-05 18:28:05+00:00,4.23359949179896e-05,153.512
community side trails,18.031779,-66.0309188,2019-08-05 18:28:06+00:00,4.23359949179896e-05,152.43200000000002
community side trails,18.0317484,-66.0308636,2019-08-05 18:28:07+00:00,4.23359949179896e-05,151.402
community side trails,18.0317146,-66.03081639999999,2019-08-05 18:28:08+00:00,4.23359949179896e-05,151.002
community side trails,18.0316818,-66.03076539999999,2019-08-05 18:28:09+00:00,4.23359949179896e-05,150.382
community side trails,18.031648000000004,-66.0307188,2019-08-05 18:28:10+00:00,4.23359949179896e-05,150.172
community side trails,18.031607,-66.0306816,2019-08-05 18:28:11+00:00,4.23359949179896e-05,148.972
community side trails,18.031573,-66.03063879999999,2019-08-05 18:28:12+00:00,4.23359949179896e-05,147.742
community side trails,18.0315368,-66.03059520000001,2019-08-05 18:28:13+00:00,4.23359949179896e-05,146.112
community side trails,18.031504400000006,-66.03054560000001,2019-08-05 18:28:14+00:00,4.23359949179896e-05,143.502
community side trails,18.03147,-66.03049200000001,2019-08-05 18:28:15+00:00,4.23359949179896e-05,140.532
community side trails,18.0314294,-66.0304434,2019-08-05 18:28:16+00:00,4.23359949179896e-05,136.43200000000002
community side trails,18.031391600000003,-66.0303916,2019-08-05 18:28:17+00:00,4.23359949179896e-05,133.422
community side trails,18.031357,-66.030349,2019-08-05 18:28:18+00:00,4.23359949179896e-05,130.752
community side trails,18.031330800000003,-66.03030940000001,2019-08-05 18:28:19+00:00,4.23359949179896e-05,129.072
community side trails,18.0313146,-66.0302734,2019-08-05 18:28:20+00:00,4.23359949179896e-05,130.352
community side trails,18.031305800000002,-66.0302294,2019-08-05 18:28:21+00:00,4.23359949179896e-05,131.442
community side trails,18.0313026,-66.03018660000001,2019-08-05 18:28:23+00:00,4.23359949179896e-05,134.192
community side trails,18.0313058,-66.03014300000001,2019-08-05 18:28:25+00:00,4.23359949179896e-05,135.192
community side trails,18.031305399999997,-66.03010479999999,2019-08-05 18:28:27+00:00,4.23359949179896e-05,136.152
community side trails,18.0312988,-66.03006640000001,2019-08-05 18:28:29+00:00,4.23359949179896e-05,136.78199999999998
community side trails,18.031277000000006,-66.0300344,2019-08-05 18:28:31+00:00,4.23359949179896e-05,137.292
community side trails,18.031246799999998,-66.0300178,2019-08-05 18:28:33+00:00,4.23359949179896e-05,137.892
community side trails,18.0312122,-66.0300256,2019-08-05 18:28:35+00:00,4.23359949179896e-05,138.902
community side trails,18.0311788,-66.03006260000001,2019-08-05 18:28:37+00:00,4.23359949179896e-05,140.242
community side trails,18.031153399999997,-66.0301054,2019-08-05 18:28:39+00:00,4.23359949179896e-05,141.362
community side trails,18.0311358,-66.0301554,2019-08-05 18:28:40+00:00,4.23359949179896e-05,141.942
